year,month,day,hour,电负荷kW,weekend,weekend_sat,weekend_sun
1999,3,23,4,56.6310071128198,0,0,0
1999,3,23,5,77.2445117516212,0,0,0
1999,3,23,6,158.272022186467,0,0,0
1999,3,23,7,375.324080398358,0,0,0
1999,3,23,8,322.425476444532,0,0,0
1999,3,23,9,304.6329886206,0,0,0
1999,3,23,10,312.653502949145,0,0,0
1999,3,23,11,316.879914018132,0,0,0
1999,3,23,12,319.443316370577,0,0,0
1999,3,23,13,304.505726843427,0,0,0
1999,3,23,14,304.505726843427,0,0,0
1999,3,23,15,316.727391002005,0,0,0
1999,3,23,16,225.449857272888,0,0,0
1999,3,23,17,117.192283915024,0,0,0
1999,3,23,18,106.589874152579,0,0,0
1999,3,23,19,99.8366261983015,0,0,0
1999,3,23,20,95.3529244180408,0,0,0
1999,3,23,21,79.9625205996419,0,0,0
1999,3,23,22,72.2673186904425,0,0,0
1999,3,23,23,57.7323594166817,0,0,0
1999,3,24,0,56.6310071128198,0,0,0
1999,3,24,1,56.6310071128198,0,0,0
1999,3,24,2,56.6310071128198,0,0,0
1999,3,24,3,56.6310071128198,0,0,0
1999,3,24,4,56.6310071128198,0,0,0
1999,3,24,5,77.2445117516212,0,0,0
1999,3,24,6,158.272022186467,0,0,0
1999,3,24,7,375.324080398358,0,0,0
1999,3,24,8,321.586943973055,0,0,0
1999,3,24,9,304.675409212991,0,0,0
1999,3,24,10,312.653502949145,0,0,0
1999,3,24,11,316.879914018132,0,0,0
1999,3,24,12,319.443316370577,0,0,0
1999,3,24,13,304.505726843427,0,0,0
1999,3,24,14,304.505726843427,0,0,0
1999,3,24,15,316.727391002005,0,0,0
1999,3,24,16,225.449857272888,0,0,0
1999,3,24,17,117.192283915024,0,0,0
1999,3,24,18,106.407483872011,0,0,0
1999,3,24,19,99.484966921946,0,0,0
1999,3,24,20,95.3529244180408,0,0,0
1999,3,24,21,79.9625205996419,0,0,0
1999,3,24,22,72.2673186904425,0,0,0
1999,3,24,23,57.7323594166817,0,0,0
1999,3,25,0,43.6028474411938,0,0,0
1999,3,25,1,43.6028474411938,0,0,0
1999,3,25,2,43.6028474411938,0,0,0
1999,3,25,3,43.6028474411938,0,0,0
1999,3,25,4,43.6028474411938,0,0,0
1999,3,25,5,77.2445117516212,0,0,0
1999,3,25,6,101.689923548226,0,0,0
1999,3,25,7,145.897835011761,0,0,0
1999,3,25,8,153.379655776372,0,0,0
1999,3,25,9,142.336211717858,0,0,0
1999,3,25,10,150.98882800606,0,0,0
1999,3,25,11,103.180126014776,0,0,0
1999,3,25,12,92.3164245404839,0,0,0
1999,3,25,13,85.5266111190513,0,0,0
1999,3,25,14,80.0947603819054,0,0,0
1999,3,25,15,81.4527230661918,0,0,0
1999,3,25,16,62.6309661787085,0,0,0
1999,3,25,17,54.4926174896927,0,0,0
1999,3,25,18,44.2514878244066,0,0,0
1999,3,25,19,43.6028474411938,0,0,0
1999,3,25,20,43.6028474411938,0,0,0
1999,3,25,21,43.6028474411938,0,0,0
1999,3,25,22,43.6028474411938,0,0,0
1999,3,25,23,43.6028474411938,0,0,0
1999,3,26,0,43.6028474411938,0,0,0
1999,3,26,1,43.6028474411938,0,0,0
1999,3,26,2,43.6028474411938,0,0,0
1999,3,26,3,43.6028474411938,0,0,0
1999,3,26,4,43.6028474411938,0,0,0
1999,3,26,5,55.3300811244108,0,0,0
1999,3,26,6,56.1242894951317,0,0,0
1999,3,26,7,56.1242894951317,0,0,0
1999,3,26,8,55.7869698242325,0,0,0
1999,3,26,9,54.6439912658393,0,0,0
1999,3,26,10,54.4831900729895,0,0,0
1999,3,26,11,54.4831900729895,0,0,0
1999,3,26,12,54.4831900729895,0,0,0
1999,3,26,13,54.4831900729895,0,0,0
1999,3,26,14,54.4831900729895,0,0,0
1999,3,26,15,54.4831900729895,0,0,0
1999,3,26,16,54.4831900729895,0,0,0
1999,3,26,17,44.1483797757575,0,0,0
1999,3,26,18,43.5043231543339,0,0,0
1999,3,26,19,43.6413432925438,0,0,0
1999,3,26,20,43.6028474411938,0,0,0
1999,3,26,21,43.6028474411938,0,0,0
1999,3,26,22,43.6028474411938,0,0,0
1999,3,26,23,43.6028474411938,0,0,0
1999,3,27,0,56.6310071128198,1,1,0
1999,3,27,1,56.6310071128198,1,1,0
1999,3,27,2,56.6310071128198,1,1,0
1999,3,27,3,56.6310071128198,1,1,0
1999,3,27,4,56.6310071128198,1,1,0
1999,3,27,5,77.2445117516212,1,1,0
1999,3,27,6,158.272022186467,1,1,0
1999,3,27,7,372.671593756138,1,1,0
1999,3,27,8,314.754260971613,1,1,0
1999,3,27,9,304.505726843427,1,1,0
1999,3,27,10,312.653502949145,1,1,0
1999,3,27,11,316.879914018132,1,1,0
1999,3,27,12,319.443316370577,1,1,0
1999,3,27,13,304.505726843427,1,1,0
1999,3,27,14,304.505726843427,1,1,0
1999,3,27,15,316.727391002005,1,1,0
1999,3,27,16,225.449857272888,1,1,0
1999,3,27,17,117.192283915024,1,1,0
1999,3,27,18,106.407483872011,1,1,0
1999,3,27,19,99.484966921946,1,1,0
1999,3,27,20,95.3529244180408,1,1,0
1999,3,27,21,79.9625205996419,1,1,0
1999,3,27,22,72.2673186904425,1,1,0
1999,3,27,23,57.7323594166817,1,1,0
1999,3,28,0,56.6310071128198,1,0,1
1999,3,28,1,56.6310071128198,1,0,1
1999,3,28,2,56.6310071128198,1,0,1
1999,3,28,3,56.6310071128198,1,0,1
1999,3,28,4,56.6310071128198,1,0,1
1999,3,28,5,77.2445117516212,1,0,1
1999,3,28,6,158.272022186467,1,0,1
1999,3,28,7,374.613678933235,1,0,1
1999,3,28,8,320.280593779194,1,0,1
1999,3,28,9,304.675409212991,1,0,1
1999,3,28,10,312.653502949145,1,0,1
1999,3,28,11,316.879914018132,1,0,1
1999,3,28,12,319.443316370577,1,0,1
1999,3,28,13,304.505726843427,1,0,1
1999,3,28,14,304.505726843427,1,0,1
1999,3,28,15,316.727391002005,1,0,1
1999,3,28,16,225.449857272888,1,0,1
1999,3,28,17,117.206425040079,1,0,1
1999,3,28,18,107.138290847227,1,0,1
1999,3,28,19,99.8649065932294,1,0,1
1999,3,28,20,95.3529244180408,1,0,1
1999,3,28,21,79.9625205996419,1,0,1
1999,3,28,22,72.2673186904425,1,0,1
1999,3,28,23,57.7323594166817,1,0,1
1999,3,29,0,56.6310071128198,0,0,0
1999,3,29,1,56.6310071128198,0,0,0
1999,3,29,2,56.6310071128198,0,0,0
1999,3,29,3,56.6310071128198,0,0,0
1999,3,29,4,56.6310071128198,0,0,0
1999,3,29,5,77.2445117516212,0,0,0
1999,3,29,6,158.272022186467,0,0,0
1999,3,29,7,375.218120938398,0,0,0
1999,3,29,8,320.06602569034,0,0,0
1999,3,29,9,305.776485660624,0,0,0
1999,3,29,10,312.653502949145,0,0,0
1999,3,29,11,316.879914018132,0,0,0
1999,3,29,12,319.443316370577,0,0,0
1999,3,29,13,304.505726843427,0,0,0
1999,3,29,14,304.505726843427,0,0,0
1999,3,29,15,316.727391002005,0,0,0
1999,3,29,16,225.449857272888,0,0,0
1999,3,29,17,117.192283915024,0,0,0
1999,3,29,18,106.371005815897,0,0,0
1999,3,29,19,99.4566865270182,0,0,0
1999,3,29,20,95.3529244180408,0,0,0
1999,3,29,21,79.9625205996419,0,0,0
1999,3,29,22,72.2673186904425,0,0,0
1999,3,29,23,57.7323594166817,0,0,0
1999,3,30,0,56.6310071128198,0,0,0
1999,3,30,1,56.6310071128198,0,0,0
1999,3,30,2,56.6310071128198,0,0,0
1999,3,30,3,56.6310071128198,0,0,0
1999,3,30,4,56.6310071128198,0,0,0
1999,3,30,5,77.2445117516212,0,0,0
1999,3,30,6,158.272022186467,0,0,0
1999,3,30,7,374.019926686436,0,0,0
1999,3,30,8,319.775857443747,0,0,0
1999,3,30,9,304.6329886206,0,0,0
1999,3,30,10,312.653502949145,0,0,0
1999,3,30,11,316.879914018132,0,0,0
1999,3,30,12,319.443316370577,0,0,0
1999,3,30,13,304.505726843427,0,0,0
1999,3,30,14,304.505726843427,0,0,0
1999,3,30,15,316.727391002005,0,0,0
1999,3,30,16,225.449857272888,0,0,0
1999,3,30,17,117.192283915024,0,0,0
1999,3,30,18,106.371005815897,0,0,0
1999,3,30,19,99.4566865270182,0,0,0
1999,3,30,20,95.3529244180408,0,0,0
1999,3,30,21,79.9625205996419,0,0,0
1999,3,30,22,72.2673186904425,0,0,0
1999,3,30,23,57.7323594166817,0,0,0
1999,3,31,0,56.6310071128198,0,0,0
1999,3,31,1,56.6310071128198,0,0,0
1999,3,31,2,56.6310071128198,0,0,0
1999,3,31,3,56.6310071128198,0,0,0
1999,3,31,4,56.6310071128198,0,0,0
1999,3,31,5,77.2445117516212,0,0,0
1999,3,31,6,158.272022186467,0,0,0
1999,3,31,7,373.818894306908,0,0,0
1999,3,31,8,317.842308315629,0,0,0
1999,3,31,9,304.505726843427,0,0,0
1999,3,31,10,312.653502949145,0,0,0
1999,3,31,11,316.879914018132,0,0,0
1999,3,31,12,319.443316370577,0,0,0
1999,3,31,13,304.505726843427,0,0,0
1999,3,31,14,304.505726843427,0,0,0
1999,3,31,15,316.727391002005,0,0,0
1999,3,31,16,225.449857272888,0,0,0
1999,3,31,17,117.192283915024,0,0,0
1999,3,31,18,106.502776915297,0,0,0
1999,3,31,19,99.8177713648952,0,0,0
1999,3,31,20,95.3529244180408,0,0,0
1999,3,31,21,79.9625205996419,0,0,0
1999,3,31,22,72.2673186904425,0,0,0
1999,3,31,23,57.7323594166817,0,0,0
1999,4,1,0,43.6028474411938,0,0,0
1999,4,1,1,43.6028474411938,0,0,0
1999,4,1,2,43.6028474411938,0,0,0
1999,4,1,3,43.6028474411938,0,0,0
1999,4,1,4,43.6028474411938,0,0,0
1999,4,1,5,77.2445117516212,0,0,0
1999,4,1,6,101.689923548226,0,0,0
1999,4,1,7,144.327423055534,0,0,0
1999,4,1,8,146.976534569262,0,0,0
1999,4,1,9,141.483089216054,0,0,0
1999,4,1,10,150.98882800606,0,0,0
1999,4,1,11,103.180126014776,0,0,0
1999,4,1,12,92.3164245404839,0,0,0
1999,4,1,13,85.5266111190513,0,0,0
1999,4,1,14,80.0947603819054,0,0,0
1999,4,1,15,81.4527230661918,0,0,0
1999,4,1,16,62.6309661787085,0,0,0
1999,4,1,17,54.4831900729895,0,0,0
1999,4,1,18,44.1565791873573,0,0,0
1999,4,1,19,43.7072368387542,0,0,0
1999,4,1,20,43.6028474411938,0,0,0
1999,4,1,21,43.6028474411938,0,0,0
1999,4,1,22,43.6028474411938,0,0,0
1999,4,1,23,43.6028474411938,0,0,0
1999,4,2,0,43.6028474411938,0,0,0
1999,4,2,1,43.6028474411938,0,0,0
1999,4,2,2,43.6028474411938,0,0,0
1999,4,2,3,43.6028474411938,0,0,0
1999,4,2,4,43.6028474411938,0,0,0
1999,4,2,5,55.3300811244108,0,0,0
1999,4,2,6,56.1242894951317,0,0,0
1999,4,2,7,56.0240088022713,0,0,0
1999,4,2,8,54.9365669887232,0,0,0
1999,4,2,9,54.4973302704534,0,0,0
1999,4,2,10,54.4831900729895,0,0,0
1999,4,2,11,54.4831900729895,0,0,0
1999,4,2,12,54.4831900729895,0,0,0
1999,4,2,13,54.4831900729895,0,0,0
1999,4,2,14,54.4831900729895,0,0,0
1999,4,2,15,54.4831900729895,0,0,0
1999,4,2,16,54.4831900729895,0,0,0
1999,4,2,17,44.1483797757575,0,0,0
1999,4,2,18,43.5371218093271,0,0,0
1999,4,2,19,43.6584384165829,0,0,0
1999,4,2,20,43.6028474411938,0,0,0
1999,4,2,21,43.6028474411938,0,0,0
1999,4,2,22,43.6028474411938,0,0,0
1999,4,2,23,43.6028474411938,0,0,0
1999,4,3,0,56.6310071128198,1,1,0
1999,4,3,1,56.6310071128198,1,1,0
1999,4,3,2,56.6310071128198,1,1,0
1999,4,3,3,56.6310071128198,1,1,0
1999,4,3,4,56.6310071128198,1,1,0
1999,4,3,5,77.2445117516212,1,1,0
1999,4,3,6,158.272022186467,1,1,0
1999,4,3,7,372.294542222774,1,1,0
1999,4,3,8,318.108580814078,1,1,0
1999,4,3,9,304.699999413777,1,1,0
1999,4,3,10,312.653502949145,1,1,0
1999,4,3,11,316.879914018132,1,1,0
1999,4,3,12,319.443316370577,1,1,0
1999,4,3,13,304.505726843427,1,1,0
1999,4,3,14,304.505726843427,1,1,0
1999,4,3,15,316.727391002005,1,1,0
1999,4,3,16,225.449857272888,1,1,0
1999,4,3,17,117.192283915024,1,1,0
1999,4,3,18,106.882945382022,1,1,0
1999,4,3,19,99.9594392887827,1,1,0
1999,4,3,20,95.3529244180408,1,1,0
1999,4,3,21,79.9625205996419,1,1,0
1999,4,3,22,72.2673186904425,1,1,0
1999,4,3,23,57.7323594166817,1,1,0
1999,4,4,0,56.6310071128198,1,0,1
1999,4,4,1,56.6310071128198,1,0,1
1999,4,4,2,56.6310071128198,1,0,1
1999,4,4,3,56.6310071128198,1,0,1
1999,4,4,4,56.6310071128198,1,0,1
1999,4,4,5,77.2445117516212,1,0,1
1999,4,4,6,158.272022186467,1,0,1
1999,4,4,7,372.789086470473,1,0,1
1999,4,4,8,317.667123966738,1,0,1
1999,4,4,9,304.505726843427,1,0,1
1999,4,4,10,312.653502949145,1,0,1
1999,4,4,11,316.879914018132,1,0,1
1999,4,4,12,319.443316370577,1,0,1
1999,4,4,13,304.505726843427,1,0,1
1999,4,4,14,304.505726843427,1,0,1
1999,4,4,15,316.727391002005,1,0,1
1999,4,4,16,225.449857272888,1,0,1
1999,4,4,17,117.192283915024,1,0,1
1999,4,4,18,106.720641545559,1,0,1
1999,4,4,19,99.8177726016831,1,0,1
1999,4,4,20,95.3529244180408,1,0,1
1999,4,4,21,79.9625205996419,1,0,1
1999,4,4,22,72.2673186904425,1,0,1
1999,4,4,23,57.7323594166817,1,0,1
1999,4,5,0,56.6310071128198,0,0,0
1999,4,5,1,56.6310071128198,0,0,0
1999,4,5,2,56.6310071128198,0,0,0
1999,4,5,3,56.6310071128198,0,0,0
1999,4,5,4,56.6310071128198,0,0,0
1999,4,5,5,77.2445117516212,0,0,0
1999,4,5,6,158.272022186467,0,0,0
1999,4,5,7,371.802142647927,0,0,0
1999,4,5,8,317.113207229719,0,0,0
1999,4,5,9,304.505726843427,0,0,0
1999,4,5,10,312.653502949145,0,0,0
1999,4,5,11,316.879914018132,0,0,0
1999,4,5,12,319.443316370577,0,0,0
1999,4,5,13,304.505726843427,0,0,0
1999,4,5,14,304.505726843427,0,0,0
1999,4,5,15,316.727391002005,0,0,0
1999,4,5,16,225.449857272888,0,0,0
1999,4,5,17,117.192283915024,0,0,0
1999,4,5,18,106.480439984238,0,0,0
1999,4,5,19,99.4566865270182,0,0,0
1999,4,5,20,95.3529244180408,0,0,0
1999,4,5,21,79.9625205996419,0,0,0
1999,4,5,22,72.2673186904425,0,0,0
1999,4,5,23,57.7323594166817,0,0,0
1999,4,6,0,56.6310071128198,0,0,0
1999,4,6,1,56.6310071128198,0,0,0
1999,4,6,2,56.6310071128198,0,0,0
1999,4,6,3,56.6310071128198,0,0,0
1999,4,6,4,56.6310071128198,0,0,0
1999,4,6,5,77.2445117516212,0,0,0
1999,4,6,6,158.272022186467,0,0,0
1999,4,6,7,371.249483740762,0,0,0
1999,4,6,8,315.841662972981,0,0,0
1999,4,6,9,304.505726843427,0,0,0
1999,4,6,10,312.653502949145,0,0,0
1999,4,6,11,316.879914018132,0,0,0
1999,4,6,12,319.443316370577,0,0,0
1999,4,6,13,304.505726843427,0,0,0
1999,4,6,14,304.505726843427,0,0,0
1999,4,6,15,316.727391002005,0,0,0
1999,4,6,16,225.449857272888,0,0,0
1999,4,6,17,117.192283915024,0,0,0
1999,4,6,18,106.545200290461,0,0,0
1999,4,6,19,99.8083458033739,0,0,0
1999,4,6,20,95.3529244180408,0,0,0
1999,4,6,21,79.9625205996419,0,0,0
1999,4,6,22,72.2673186904425,0,0,0
1999,4,6,23,57.7323594166817,0,0,0
1999,4,7,0,56.6310071128198,0,0,0
1999,4,7,1,56.6310071128198,0,0,0
1999,4,7,2,56.6310071128198,0,0,0
1999,4,7,3,56.6310071128198,0,0,0
1999,4,7,4,56.6310071128198,0,0,0
1999,4,7,5,77.2445117516212,0,0,0
1999,4,7,6,158.272022186467,0,0,0
1999,4,7,7,371.802142647927,0,0,0
1999,4,7,8,317.113207229719,0,0,0
1999,4,7,9,304.505726843427,0,0,0
1999,4,7,10,312.653502949145,0,0,0
1999,4,7,11,316.879914018132,0,0,0
1999,4,7,12,319.443316370577,0,0,0
1999,4,7,13,304.505726843427,0,0,0
1999,4,7,14,304.505726843427,0,0,0
1999,4,7,15,316.727391002005,0,0,0
1999,4,7,16,225.449857272888,0,0,0
1999,4,7,17,117.192283915024,0,0,0
1999,4,7,18,106.371005815897,0,0,0
1999,4,7,19,99.3822300901555,0,0,0
1999,4,7,20,95.3529244180408,0,0,0
1999,4,7,21,79.9625205996419,0,0,0
1999,4,7,22,72.2673186904425,0,0,0
1999,4,7,23,57.7323594166817,0,0,0
1999,4,8,0,43.6028474411938,0,0,0
1999,4,8,1,43.6028474411938,0,0,0
1999,4,8,2,43.6028474411938,0,0,0
1999,4,8,3,43.6028474411938,0,0,0
1999,4,8,4,43.6028474411938,0,0,0
1999,4,8,5,77.2445117516212,0,0,0
1999,4,8,6,101.689923548226,0,0,0
1999,4,8,7,143.630002509909,0,0,0
1999,4,8,8,146.446802817908,0,0,0
1999,4,8,9,141.483089216054,0,0,0
1999,4,8,10,150.98882800606,0,0,0
1999,4,8,11,103.180126014776,0,0,0
1999,4,8,12,92.3164245404839,0,0,0
1999,4,8,13,85.5266111190513,0,0,0
1999,4,8,14,80.0947603819054,0,0,0
1999,4,8,15,81.4527230661918,0,0,0
1999,4,8,16,62.6309661787085,0,0,0
1999,4,8,17,54.4831900729895,0,0,0
1999,4,8,18,44.1747023964096,0,0,0
1999,4,8,19,43.7024542616271,0,0,0
1999,4,8,20,43.6028474411938,0,0,0
1999,4,8,21,43.6028474411938,0,0,0
1999,4,8,22,43.6028474411938,0,0,0
1999,4,8,23,43.6028474411938,0,0,0
1999,4,9,0,43.6028474411938,0,0,0
1999,4,9,1,43.6028474411938,0,0,0
1999,4,9,2,43.6028474411938,0,0,0
1999,4,9,3,43.6028474411938,0,0,0
1999,4,9,4,43.6028474411938,0,0,0
1999,4,9,5,55.3300811244108,0,0,0
1999,4,9,6,56.1242894951317,0,0,0
1999,4,9,7,55.7728256853381,0,0,0
1999,4,9,8,54.6546535892973,0,0,0
1999,4,9,9,54.4831900729895,0,0,0
1999,4,9,10,54.4831900729895,0,0,0
1999,4,9,11,54.4831900729895,0,0,0
1999,4,9,12,54.4831900729895,0,0,0
1999,4,9,13,54.4831900729895,0,0,0
1999,4,9,14,54.4831900729895,0,0,0
1999,4,9,15,54.4831900729895,0,0,0
1999,4,9,16,54.4831900729895,0,0,0
1999,4,9,17,44.1483797757575,0,0,0
1999,4,9,18,43.5224463633862,0,0,0
1999,4,9,19,43.7024542616271,0,0,0
1999,4,9,20,43.6028474411938,0,0,0
1999,4,9,21,43.6028474411938,0,0,0
1999,4,9,22,43.6028474411938,0,0,0
1999,4,9,23,43.6028474411938,0,0,0
1999,4,10,0,56.6310071128198,1,1,0
1999,4,10,1,56.6310071128198,1,1,0
1999,4,10,2,56.6310071128198,1,1,0
1999,4,10,3,56.6310071128198,1,1,0
1999,4,10,4,56.6310071128198,1,1,0
1999,4,10,5,77.2445117516212,1,1,0
1999,4,10,6,158.272022186467,1,1,0
1999,4,10,7,371.046703637374,1,1,0
1999,4,10,8,316.53595812177,1,1,0
1999,4,10,9,304.505726843427,1,1,0
1999,4,10,10,312.653502949145,1,1,0
1999,4,10,11,316.879914018132,1,1,0
1999,4,10,12,319.443316370577,1,1,0
1999,4,10,13,304.505726843427,1,1,0
1999,4,10,14,304.505726843427,1,1,0
1999,4,10,15,316.727391002005,1,1,0
1999,4,10,16,225.449857272888,1,1,0
1999,4,10,17,117.192283915024,1,1,0
1999,4,10,18,106.43576612212,1,1,0
1999,4,10,19,99.4566865270182,1,1,0
1999,4,10,20,95.3529244180408,1,1,0
1999,4,10,21,79.9625205996419,1,1,0
1999,4,10,22,72.2673186904425,1,1,0
1999,4,10,23,57.7323594166817,1,1,0
1999,4,11,0,56.6310071128198,1,0,1
1999,4,11,1,56.6310071128198,1,0,1
1999,4,11,2,56.6310071128198,1,0,1
1999,4,11,3,56.6310071128198,1,0,1
1999,4,11,4,56.6310071128198,1,0,1
1999,4,11,5,77.2445117516212,1,0,1
1999,4,11,6,158.272022186467,1,0,1
1999,4,11,7,371.249483740762,1,0,1
1999,4,11,8,316.225494356673,1,0,1
1999,4,11,9,304.505726843427,1,0,1
1999,4,11,10,312.653502949145,1,0,1
1999,4,11,11,316.879914018132,1,0,1
1999,4,11,12,319.443316370577,1,0,1
1999,4,11,13,304.505726843427,1,0,1
1999,4,11,14,304.505726843427,1,0,1
1999,4,11,15,316.727391002005,1,0,1
1999,4,11,16,225.449857272888,1,0,1
1999,4,11,17,117.192283915024,1,0,1
1999,4,11,18,106.480439984238,1,0,1
1999,4,11,19,99.5794996174993,1,0,1
1999,4,11,20,95.3529244180408,1,0,1
1999,4,11,21,79.9625205996419,1,0,1
1999,4,11,22,72.2673186904425,1,0,1
1999,4,11,23,57.7323594166817,1,0,1
1999,4,12,0,56.6310071128198,0,0,0
1999,4,12,1,56.6310071128198,0,0,0
1999,4,12,2,56.6310071128198,0,0,0
1999,4,12,3,56.6310071128198,0,0,0
1999,4,12,4,56.6310071128198,0,0,0
1999,4,12,5,77.2445117516212,0,0,0
1999,4,12,6,158.272022186467,0,0,0
1999,4,12,7,371.122213615269,0,0,0
1999,4,12,8,315.188958009776,0,0,0
1999,4,12,9,304.505726843427,0,0,0
1999,4,12,10,312.653502949145,0,0,0
1999,4,12,11,316.879914018132,0,0,0
1999,4,12,12,319.443316370577,0,0,0
1999,4,12,13,304.505726843427,0,0,0
1999,4,12,14,304.505726843427,0,0,0
1999,4,12,15,316.727391002005,0,0,0
1999,4,12,16,225.449857272888,0,0,0
1999,4,12,17,117.192283915024,0,0,0
1999,4,12,18,106.43576612212,0,0,0
1999,4,12,19,99.4566865270182,0,0,0
1999,4,12,20,95.3529244180408,0,0,0
1999,4,12,21,79.9625205996419,0,0,0
1999,4,12,22,72.2673186904425,0,0,0
1999,4,12,23,57.7323594166817,0,0,0
1999,4,13,0,56.6310071128198,0,0,0
1999,4,13,1,56.6310071128198,0,0,0
1999,4,13,2,56.6310071128198,0,0,0
1999,4,13,3,56.6310071128198,0,0,0
1999,4,13,4,56.6310071128198,0,0,0
1999,4,13,5,77.2445117516212,0,0,0
1999,4,13,6,158.272022186467,0,0,0
1999,4,13,7,370.696824833597,0,0,0
1999,4,13,8,314.994685439424,0,0,0
1999,4,13,9,304.505726843427,0,0,0
1999,4,13,10,312.653502949145,0,0,0
1999,4,13,11,316.879914018132,0,0,0
1999,4,13,12,319.443316370577,0,0,0
1999,4,13,13,304.505726843427,0,0,0
1999,4,13,14,304.505726843427,0,0,0
1999,4,13,15,316.727391002005,0,0,0
1999,4,13,16,225.449857272888,0,0,0
1999,4,13,17,117.192283915024,0,0,0
1999,4,13,18,106.480439984238,0,0,0
1999,4,13,19,99.4566865270182,0,0,0
1999,4,13,20,95.3529244180408,0,0,0
1999,4,13,21,79.9625205996419,0,0,0
1999,4,13,22,72.2673186904425,0,0,0
1999,4,13,23,57.7323594166817,0,0,0
1999,4,14,0,56.6310071128198,0,0,0
1999,4,14,1,56.6310071128198,0,0,0
1999,4,14,2,56.6310071128198,0,0,0
1999,4,14,3,56.6310071128198,0,0,0
1999,4,14,4,56.6310071128198,0,0,0
1999,4,14,5,77.2445117516212,0,0,0
1999,4,14,6,158.272022186467,0,0,0
1999,4,14,7,369.709468888269,0,0,0
1999,4,14,8,313.956891262674,0,0,0
1999,4,14,9,304.505726843427,0,0,0
1999,4,14,10,312.653502949145,0,0,0
1999,4,14,11,316.879914018132,0,0,0
1999,4,14,12,319.443316370577,0,0,0
1999,4,14,13,304.505726843427,0,0,0
1999,4,14,14,304.505726843427,0,0,0
1999,4,14,15,316.727391002005,0,0,0
1999,4,14,16,225.449857272888,0,0,0
1999,4,14,17,117.192283915024,0,0,0
1999,4,14,18,106.371005815897,0,0,0
1999,4,14,19,99.4269039522732,0,0,0
1999,4,14,20,95.3529244180408,0,0,0
1999,4,14,21,79.9625205996419,0,0,0
1999,4,14,22,72.2673186904425,0,0,0
1999,4,14,23,57.7323594166817,0,0,0
1999,4,15,0,43.6028474411938,0,0,0
1999,4,15,1,43.6028474411938,0,0,0
1999,4,15,2,43.6028474411938,0,0,0
1999,4,15,3,43.6028474411938,0,0,0
1999,4,15,4,43.6028474411938,0,0,0
1999,4,15,5,77.2445117516212,0,0,0
1999,4,15,6,101.689923548226,0,0,0
1999,4,15,7,143.948101796089,0,0,0
1999,4,15,8,146.344324397579,0,0,0
1999,4,15,9,141.483089216054,0,0,0
1999,4,15,10,150.98882800606,0,0,0
1999,4,15,11,103.180126014776,0,0,0
1999,4,15,12,92.3164245404839,0,0,0
1999,4,15,13,85.5266111190513,0,0,0
1999,4,15,14,80.0947603819054,0,0,0
1999,4,15,15,81.4527230661918,0,0,0
1999,4,15,16,62.6309661787085,0,0,0
1999,4,15,17,54.4831900729895,0,0,0
1999,4,15,18,44.1565791873573,0,0,0
1999,4,15,19,43.7072368387542,0,0,0
1999,4,15,20,43.6028474411938,0,0,0
1999,4,15,21,43.6028474411938,0,0,0
1999,4,15,22,43.6028474411938,0,0,0
1999,4,15,23,43.6028474411938,0,0,0
1999,4,16,0,43.6028474411938,0,0,0
1999,4,16,1,43.6028474411938,0,0,0
1999,4,16,2,43.6028474411938,0,0,0
1999,4,16,3,43.6028474411938,0,0,0
1999,4,16,4,43.6028474411938,0,0,0
1999,4,16,5,55.3300811244108,0,0,0
1999,4,16,6,56.1242894951317,0,0,0
1999,4,16,7,55.7463174114897,0,0,0
1999,4,16,8,54.5999225977403,0,0,0
1999,4,16,9,54.4831900729895,0,0,0
1999,4,16,10,54.4831900729895,0,0,0
1999,4,16,11,54.4831900729895,0,0,0
1999,4,16,12,54.4831900729895,0,0,0
1999,4,16,13,54.4831900729895,0,0,0
1999,4,16,14,54.4831900729895,0,0,0
1999,4,16,15,54.4831900729895,0,0,0
1999,4,16,16,54.4831900729895,0,0,0
1999,4,16,17,44.1483797757575,0,0,0
1999,4,16,18,43.5138119871293,0,0,0
1999,4,16,19,43.7142770226352,0,0,0
1999,4,16,20,43.6028474411938,0,0,0
1999,4,16,21,43.6028474411938,0,0,0
1999,4,16,22,43.6028474411938,0,0,0
1999,4,16,23,43.6028474411938,0,0,0
1999,4,17,0,56.6310071128198,1,1,0
1999,4,17,1,56.6310071128198,1,1,0
1999,4,17,2,56.6310071128198,1,1,0
1999,4,17,3,56.6310071128198,1,1,0
1999,4,17,4,56.6310071128198,1,1,0
1999,4,17,5,77.2445117516212,1,1,0
1999,4,17,6,158.272022186467,1,1,0
1999,4,17,7,371.173973762867,1,1,0
1999,4,17,8,314.973123742748,1,1,0
1999,4,17,9,304.505726843427,1,1,0
1999,4,17,10,312.653502949145,1,1,0
1999,4,17,11,316.879914018132,1,1,0
1999,4,17,12,319.443316370577,1,1,0
1999,4,17,13,304.505726843427,1,1,0
1999,4,17,14,304.505726843427,1,1,0
1999,4,17,15,316.727391002005,1,1,0
1999,4,17,16,225.449857272888,1,1,0
1999,4,17,17,117.192283915024,1,1,0
1999,4,17,18,106.371005815897,1,1,0
1999,4,17,19,99.4120126649007,1,1,0
1999,4,17,20,95.3529244180408,1,1,0
1999,4,17,21,79.9625205996419,1,1,0
