year,month,day,hour,供暖热负荷(kW),电负荷kW,weekend,weekend_sat,winter,weekend_sun,summer
1999,3,6,10,1559.3219467787,304.505726843427,1,1,1,0,0
1999,3,6,11,1385.49001863334,312.653502949145,1,1,1,0,0
1999,3,6,12,912.620338815828,316.879914018132,1,1,1,0,0
1999,3,6,13,804.563029469172,319.443316370577,1,1,1,0,0
1999,3,6,14,900.681388925095,304.505726843427,1,1,1,0,0
1999,3,6,15,844.353376612831,304.505726843427,1,1,1,0,0
1999,3,6,16,654.646967433208,316.727391002005,1,1,1,0,0
1999,3,6,17,855.812081660111,225.449857272888,1,1,1,0,0
1999,3,6,18,1093.92076935272,117.693777188193,1,1,1,0,0
1999,3,6,19,1166.4352875051,116.175178973586,1,1,1,0,0
1999,3,6,20,974.106164392041,100.784775155187,1,1,1,0,0
1999,3,6,21,1207.85491580459,95.3529244180408,1,1,1,0,0
1999,3,6,22,991.397782423609,79.9625205996419,1,1,1,0,0
1999,3,6,23,1037.35397804264,72.2673186904425,1,1,1,0,0
1999,3,7,0,1092.36309853233,57.7323594166817,1,0,1,1,0
1999,3,7,1,1140.72110246598,56.6310071128198,1,0,1,1,0
1999,3,7,2,1204.36902280322,56.6310071128198,1,0,1,1,0
1999,3,7,3,1267.09348522573,56.6310071128198,1,0,1,1,0
1999,3,7,4,1328.06507149256,56.6310071128198,1,0,1,1,0
1999,3,7,5,1378.64556585352,56.6310071128198,1,0,1,1,0
1999,3,7,6,1398.47216639613,77.2445117516212,1,0,1,1,0
1999,3,7,7,2411.51309212948,158.233146763825,1,0,1,1,0
1999,3,7,8,2362.18700524335,365.816808040424,1,0,1,1,0
1999,3,7,9,2144.14498210535,313.744788300716,1,0,1,1,0
1999,3,7,10,1531.28854479065,304.505726843427,1,0,1,1,0
1999,3,7,11,981.919401041179,312.653502949145,1,0,1,1,0
1999,3,7,12,819.490571875116,316.879914018132,1,0,1,1,0
1999,3,7,13,824.9608772228,319.443316370577,1,0,1,1,0
1999,3,7,14,861.740436151842,304.505726843427,1,0,1,1,0
1999,3,7,15,740.553786509497,304.505726843427,1,0,1,1,0
1999,3,7,16,702.993990336617,316.727391002005,1,0,1,1,0
1999,3,7,17,781.582186402099,225.449857272888,1,0,1,1,0
1999,3,7,18,1024.83128125754,118.33337188982,1,0,1,1,0
1999,3,7,19,713.866261641711,116.175178973586,1,0,1,1,0
1999,3,7,20,926.312398501181,100.784775155187,1,0,1,1,0
1999,3,7,21,1036.0210678836,95.3529244180408,1,0,1,1,0
1999,3,7,22,791.977016531034,79.9625205996419,1,0,1,1,0
1999,3,7,23,956.20358052947,72.2673186904425,1,0,1,1,0
1999,3,8,0,1009.44931111114,57.7323594166817,0,0,1,0,0
1999,3,8,1,1075.11119912076,56.6310071128198,0,0,1,0,0
1999,3,8,2,1121.19063928122,56.6310071128198,0,0,1,0,0
1999,3,8,3,1152.36099451209,56.6310071128198,0,0,1,0,0
1999,3,8,4,1174.3756237382,56.6310071128198,0,0,1,0,0
1999,3,8,5,1190.33900438956,56.6310071128198,0,0,1,0,0
1999,3,8,6,1210.47167194502,77.2445117516212,0,0,1,0,0
1999,3,8,7,1982.76051900605,158.112972543377,0,0,1,0,0
1999,3,8,8,1817.08726268426,364.979136449807,0,0,1,0,0
1999,3,8,9,1361.10897739219,313.744788300716,0,0,1,0,0
1999,3,8,10,1067.71734437091,304.505726843427,0,0,1,0,0
1999,3,8,11,802.939822925808,312.653502949145,0,0,1,0,0
1999,3,8,12,755.075147616321,316.879914018132,0,0,1,0,0
1999,3,8,13,801.829453858182,319.443316370577,0,0,1,0,0
1999,3,8,14,1533.09340561072,304.505726843427,0,0,1,0,0
1999,3,8,15,1167.90032048533,304.505726843427,0,0,1,0,0
1999,3,8,16,1316.27927192773,316.727391002005,0,0,1,0,0
1999,3,8,17,1617.19045744917,225.449857272888,0,0,1,0,0
1999,3,8,18,1827.53407747759,117.987852124055,0,0,1,0,0
1999,3,8,19,1417.54563181208,116.175178973586,0,0,1,0,0
1999,3,8,20,1534.74161152079,100.784775155187,0,0,1,0,0
1999,3,8,21,1463.83266017172,95.3529244180408,0,0,1,0,0
1999,3,8,22,1109.30484224959,79.9625205996419,0,0,1,0,0
1999,3,8,23,1145.55158757343,72.2673186904425,0,0,1,0,0
1999,3,9,0,1191.66957815918,57.7323594166817,0,0,1,0,0
1999,3,9,1,1247.03441393672,56.6310071128198,0,0,1,0,0
1999,3,9,2,1301.82625021118,56.6310071128198,0,0,1,0,0
1999,3,9,3,1368.45598753435,56.6310071128198,0,0,1,0,0
1999,3,9,4,1428.32421390178,56.6310071128198,0,0,1,0,0
1999,3,9,5,1477.31129068436,56.6310071128198,0,0,1,0,0
1999,3,9,6,1498.07478338083,77.2445117516212,0,0,1,0,0
1999,3,9,7,2560.26224447407,158.272022186467,0,0,1,0,0
1999,3,9,8,2494.54720360535,366.928848456922,0,0,1,0,0
1999,3,9,9,2147.65564083447,313.363582437374,0,0,1,0,0
1999,3,9,10,1699.36536171911,304.505726843427,0,0,1,0,0
1999,3,9,11,1701.15258279913,312.653502949145,0,0,1,0,0
1999,3,9,12,1455.10729709648,316.879914018132,0,0,1,0,0
1999,3,9,13,1060.64228995621,319.443316370577,0,0,1,0,0
1999,3,9,14,887.515834593534,304.505726843427,0,0,1,0,0
1999,3,9,15,820.860513806315,304.505726843427,0,0,1,0,0
1999,3,9,16,989.855298134399,316.727391002005,0,0,1,0,0
1999,3,9,17,1117.05955234398,225.449857272888,0,0,1,0,0
1999,3,9,18,1660.52078500907,117.63496220102,0,0,1,0,0
1999,3,9,19,1318.56472804967,116.175178973586,0,0,1,0,0
1999,3,9,20,1620.17484446345,100.784775155187,0,0,1,0,0
1999,3,9,21,1539.45223985145,95.3529244180408,0,0,1,0,0
1999,3,9,22,1229.63123331077,79.9625205996419,0,0,1,0,0
1999,3,9,23,1287.01003676067,72.2673186904425,0,0,1,0,0
1999,3,10,0,1345.8543404687,57.7323594166817,0,0,1,0,0
1999,3,10,1,1389.58512517365,56.6310071128198,0,0,1,0,0
1999,3,10,2,1440.98277173114,56.6310071128198,0,0,1,0,0
1999,3,10,3,1485.32276997503,56.6310071128198,0,0,1,0,0
1999,3,10,4,1516.08542525366,56.6310071128198,0,0,1,0,0
1999,3,10,5,1546.7341815485,56.6310071128198,0,0,1,0,0
1999,3,10,6,1555.68138479832,77.2445117516212,0,0,1,0,0
1999,3,10,7,2675.78618710073,158.155395918541,0,0,1,0,0
1999,3,10,8,2707.98280138043,363.791557196725,0,0,1,0,0
1999,3,10,9,2342.42897772996,313.109058883024,0,0,1,0,0
1999,3,10,10,2103.07698041223,304.505726843427,0,0,1,0,0
1999,3,10,11,1829.85154213447,312.653502949145,0,0,1,0,0
1999,3,10,12,1165.30237227965,316.879914018132,0,0,1,0,0
1999,3,10,13,842.329712924405,319.443316370577,0,0,1,0,0
1999,3,10,14,880.297676327404,304.505726843427,0,0,1,0,0
1999,3,10,15,846.014432664654,304.505726843427,0,0,1,0,0
1999,3,10,16,737.886797996724,316.727391002005,0,0,1,0,0
1999,3,10,17,968.498596166455,225.449857272888,0,0,1,0,0
1999,3,10,18,1160.36324506458,117.693777188193,0,0,1,0,0
1999,3,10,19,1289.63345161093,116.175178973586,0,0,1,0,0
1999,3,10,20,1057.33361209168,100.784775155187,0,0,1,0,0
1999,3,10,21,1258.8057278872,95.3529244180408,0,0,1,0,0
1999,3,10,22,1039.1553342786,79.9625205996419,0,0,1,0,0
1999,3,10,23,1085.79317150832,72.2673186904425,0,0,1,0,0
1999,3,11,0,1129.49591954034,44.7041997450555,0,0,1,0,0
1999,3,11,1,1184.17385683101,43.6028474411938,0,0,1,0,0
1999,3,11,2,1241.43700900507,43.6028474411938,0,0,1,0,0
1999,3,11,3,1304.6509450092,43.6028474411938,0,0,1,0,0
1999,3,11,4,1367.31816589114,43.6028474411938,0,0,1,0,0
1999,3,11,5,1420.12582345823,43.6028474411938,0,0,1,0,0
1999,3,11,6,1442.55340951275,77.2445117516212,0,0,1,0,0
1999,3,11,7,1435.2516085057,101.636907000529,0,0,1,0,0
1999,3,11,8,1445.21233748205,141.394542533178,0,0,1,0,0
1999,3,11,9,1319.24356599306,145.708829246873,0,0,1,0,0
1999,3,11,10,1336.42175231872,141.483089216054,0,0,1,0,0
1999,3,11,11,1111.3579444446,150.98882800606,0,0,1,0,0
1999,3,11,12,1088.03365213409,103.180126014776,0,0,1,0,0
1999,3,11,13,683.489811532736,92.3164245404839,0,0,1,0,0
1999,3,11,14,754.375866265578,85.5266111190513,0,0,1,0,0
1999,3,11,15,725.607202529853,80.0947603819054,0,0,1,0,0
1999,3,11,16,426.227052989502,81.4527230661918,0,0,1,0,0
1999,3,11,17,486.889301298302,62.6309661787085,0,0,1,0,0
1999,3,11,18,1396.06136298228,54.5290955458064,0,0,1,0,0
1999,3,11,19,913.642976461067,44.7041997450555,0,0,1,0,0
1999,3,11,20,1318.6165958946,43.6028474411938,0,0,1,0,0
1999,3,11,21,1234.0884802098,43.6028474411938,0,0,1,0,0
1999,3,11,22,1291.16705762038,43.6028474411938,0,0,1,0,0
1999,3,11,23,1336.06837342029,43.6028474411938,0,0,1,0,0
1999,3,12,0,1373.8343559587,43.6028474411938,0,0,1,0,0
1999,3,12,1,1407.24297224541,43.6028474411938,0,0,1,0,0
1999,3,12,2,1445.82902746711,43.6028474411938,0,0,1,0,0
1999,3,12,3,1484.92383148309,43.6028474411938,0,0,1,0,0
1999,3,12,4,1519.8166391432,43.6028474411938,0,0,1,0,0
1999,3,12,5,1552.28544278928,55.3300811244108,0,0,1,0,0
1999,3,12,6,1566.61627133963,56.1242894951317,0,0,1,0,0
1999,3,12,7,1560.37227063846,56.1242894951317,0,0,1,0,0
1999,3,12,8,1614.86855365242,55.602114757647,0,0,1,0,0
1999,3,12,9,1432.53590627371,54.5084987359828,0,0,1,0,0
1999,3,12,10,1209.78442299975,54.4831900729895,0,0,1,0,0
1999,3,12,11,988.428465121039,54.4831900729895,0,0,1,0,0
1999,3,12,12,580.195582459023,54.4831900729895,0,0,1,0,0
1999,3,12,13,428.20901212694,54.4831900729895,0,0,1,0,0
1999,3,12,14,499.797852794642,54.4831900729895,0,0,1,0,0
1999,3,12,15,487.76836781423,54.4831900729895,0,0,1,0,0
1999,3,12,16,526.490400899662,54.4831900729895,0,0,1,0,0
1999,3,12,17,478.899667248627,44.1483797757575,0,0,1,0,0
1999,3,12,18,669.797868666853,43.5405695724384,0,0,1,0,0
1999,3,12,19,1134.00082878335,43.6898914255463,0,0,1,0,0
1999,3,12,20,835.203725220543,43.6028474411938,0,0,1,0,0
1999,3,12,21,1016.66291341792,43.6028474411938,0,0,1,0,0
1999,3,12,22,1029.66842507482,43.6028474411938,0,0,1,0,0
1999,3,12,23,1072.76780054142,43.6028474411938,0,0,1,0,0
1999,3,13,0,1108.57588875333,56.6310071128198,1,1,1,0,0
1999,3,13,1,1141.05754254118,56.6310071128198,1,1,1,0,0
1999,3,13,2,1154.78149394199,56.6310071128198,1,1,1,0,0
1999,3,13,3,1165.87642315796,56.6310071128198,1,1,1,0,0
1999,3,13,4,1172.02287960122,56.6310071128198,1,1,1,0,0
1999,3,13,5,1176.04322168037,77.2445117516212,1,1,1,0,0
1999,3,13,6,1177.51339471731,158.272022186467,1,1,1,0,0
1999,3,13,7,1975.02940644471,377.023173409884,1,1,1,0,0
1999,3,13,8,2057.49764440521,326.421906178692,1,1,1,0,0
1999,3,13,9,1964.48703332447,304.961282777305,1,1,1,0,0
1999,3,13,10,1783.35283689418,312.653502949145,1,1,1,0,0
1999,3,13,11,1224.95039394509,316.879914018132,1,1,1,0,0
1999,3,13,12,1220.8107791865,319.443316370577,1,1,1,0,0
1999,3,13,13,1090.89257503699,304.505726843427,1,1,1,0,0
1999,3,13,14,875.846387221372,304.505726843427,1,1,1,0,0
1999,3,13,15,735.521320537453,316.727391002005,1,1,1,0,0
1999,3,13,16,675.847949046902,225.449857272888,1,1,1,0,0
1999,3,13,17,572.869249363159,117.192283915024,1,1,1,0,0
1999,3,13,18,1157.62464621636,106.480439984238,1,1,1,0,0
1999,3,13,19,757.81082597778,100.784775155187,1,1,1,0,0
1999,3,13,20,1104.88965035996,95.3529244180408,1,1,1,0,0
1999,3,13,21,1052.87286060853,79.9625205996419,1,1,1,0,0
1999,3,13,22,890.661432477172,72.2673186904425,1,1,1,0,0
1999,3,13,23,942.874478939132,57.7323594166817,1,1,1,0,0
1999,3,14,0,1005.42371215581,56.6310071128198,1,0,1,1,0
1999,3,14,1,1047.30524464187,56.6310071128198,1,0,1,1,0
1999,3,14,2,1089.48349858315,56.6310071128198,1,0,1,1,0
1999,3,14,3,1132.32587121453,56.6310071128198,1,0,1,1,0
1999,3,14,4,1170.67711930042,56.6310071128198,1,0,1,1,0
1999,3,14,5,1201.58813530666,77.2445117516212,1,0,1,1,0
1999,3,14,6,1217.14381600578,158.272022186467,1,0,1,1,0
1999,3,14,7,2031.1418868338,377.023173409884,1,0,1,1,0
1999,3,14,8,1862.32361672573,325.960848265489,1,0,1,1,0
1999,3,14,9,1796.86884963741,304.961282777305,1,0,1,1,0
1999,3,14,10,1533.77983681971,312.653502949145,1,0,1,1,0
1999,3,14,11,1121.01541007539,316.879914018132,1,0,1,1,0
1999,3,14,12,861.787163940064,319.443316370577,1,0,1,1,0
1999,3,14,13,611.399464877941,304.505726843427,1,0,1,1,0
1999,3,14,14,776.524020146534,304.505726843427,1,0,1,1,0
1999,3,14,15,588.14339513824,316.727391002005,1,0,1,1,0
1999,3,14,16,655.307698358667,225.449857272888,1,0,1,1,0
1999,3,14,17,656.009549737763,117.192283915024,1,0,1,1,0
1999,3,14,18,915.427861151679,106.632297527744,1,0,1,1,0
1999,3,14,19,812.992255186546,100.784775155187,1,0,1,1,0
1999,3,14,20,730.441192221423,95.3529244180408,1,0,1,1,0
1999,3,14,21,768.580997065609,79.9625205996419,1,0,1,1,0
1999,3,14,22,653.192565024797,72.2673186904425,1,0,1,1,0
1999,3,14,23,696.534924990155,57.7323594166817,1,0,1,1,0
1999,3,15,0,747.045911766127,56.6310071128198,0,0,1,0,0
1999,3,15,1,794.211773002754,56.6310071128198,0,0,1,0,0
1999,3,15,2,820.351881831519,56.6310071128198,0,0,1,0,0
1999,3,15,3,829.366256276904,56.6310071128198,0,0,1,0,0
1999,3,15,4,858.57287620774,56.6310071128198,0,0,1,0,0
1999,3,15,5,899.237149810622,77.2445117516212,0,0,1,0,0
1999,3,15,6,941.670654295061,158.272022186467,0,0,1,0,0
1999,3,15,7,1607.22330340194,377.500322339155,0,0,1,0,0
1999,3,15,8,1605.36680837588,329.764983095989,0,0,1,0,0
1999,3,15,9,1431.4071965492,305.28281712483,0,0,1,0,0
1999,3,15,10,1144.82356863293,312.653502949145,0,0,1,0,0
1999,3,15,11,1159.0908473913,316.879914018132,0,0,1,0,0
1999,3,15,12,935.576299335672,319.443316370577,0,0,1,0,0
1999,3,15,13,995.431325102936,304.505726843427,0,0,1,0,0
1999,3,15,14,1014.85104342961,304.505726843427,0,0,1,0,0
1999,3,15,15,882.846910813858,316.727391002005,0,0,1,0,0
1999,3,15,16,1331.28076105853,225.449857272888,0,0,1,0,0
1999,3,15,17,1598.98624571363,117.192283915024,0,0,1,0,0
1999,3,15,18,1817.45173943239,106.604015277634,0,0,1,0,0
1999,3,15,19,1597.59445854144,100.784775155187,0,0,1,0,0
1999,3,15,20,1636.35539251056,95.3529244180408,0,0,1,0,0
1999,3,15,21,1521.38435643804,79.9625205996419,0,0,1,0,0
1999,3,15,22,1125.23901803331,72.2673186904425,0,0,1,0,0
1999,3,15,23,1165.97455151323,57.7323594166817,0,0,1,0,0
1999,3,16,0,1201.45437701287,56.6310071128198,0,0,1,0,0
1999,3,16,1,1254.68433696602,56.6310071128198,0,0,1,0,0
1999,3,16,2,1270.2849931613,56.6310071128198,0,0,1,0,0
1999,3,16,3,1282.81913825451,56.6310071128198,0,0,1,0,0
1999,3,16,4,1305.83724673269,56.6310071128198,0,0,1,0,0
1999,3,16,5,1326.36067541716,77.2445117516212,0,0,1,0,0
1999,3,16,6,1341.52442679257,158.272022186467,0,0,1,0,0
1999,3,16,7,2112.59601497042,377.023173409884,0,0,1,0,0
1999,3,16,8,1982.1592491911,326.764155026932,0,0,1,0,0
1999,3,16,9,1954.42116682462,304.876441592521,0,0,1,0,0
1999,3,16,10,1886.47557498512,312.653502949145,0,0,1,0,0
1999,3,16,11,2014.60317028996,316.879914018132,0,0,1,0,0
1999,3,16,12,1641.29183287781,319.443316370577,0,0,1,0,0
1999,3,16,13,1636.71694877193,304.505726843427,0,0,1,0,0
1999,3,16,14,1638.50370257407,304.505726843427,0,0,1,0,0
1999,3,16,15,1528.40065065906,316.727391002005,0,0,1,0,0
1999,3,16,16,1383.54579218489,225.449857272888,0,0,1,0,0
1999,3,16,17,2026.84234622002,117.192283915024,0,0,1,0,0
1999,3,16,18,2168.02965741611,106.589874152579,0,0,1,0,0
1999,3,16,19,1865.16536716645,100.784775155187,0,0,1,0,0
1999,3,16,20,1896.9118760261,95.3529244180408,0,0,1,0,0
1999,3,16,21,1884.51242378244,79.9625205996419,0,0,1,0,0
1999,3,16,22,1469.51067053805,72.2673186904425,0,0,1,0,0
1999,3,16,23,1517.28340892421,57.7323594166817,0,0,1,0,0
1999,3,17,0,1564.95217798157,56.6310071128198,0,0,1,0,0
1999,3,17,1,1613.12969583321,56.6310071128198,0,0,1,0,0
1999,3,17,2,1649.76311360459,56.6310071128198,0,0,1,0,0
1999,3,17,3,1681.5117252147,56.6310071128198,0,0,1,0,0
1999,3,17,4,1701.7244141075,56.6310071128198,0,0,1,0,0
1999,3,17,5,1716.5283615136,77.2445117516212,0,0,1,0,0
1999,3,17,6,1713.3088169051,158.272022186467,0,0,1,0,0
1999,3,17,7,2725.49637640605,377.500322339155,0,0,1,0,0
1999,3,17,8,2385.28349958627,329.339594314319,0,0,1,0,0
1999,3,17,9,1884.4260941937,305.28281712483,0,0,1,0,0
1999,3,17,10,1644.70658282161,312.653502949145,0,0,1,0,0
1999,3,17,11,1575.88496177242,316.879914018132,0,0,1,0,0
1999,3,17,12,1323.4226657327,319.443316370577,0,0,1,0,0
1999,3,17,13,934.291518798507,304.505726843427,0,0,1,0,0
1999,3,17,14,676.591504976986,304.505726843427,0,0,1,0,0
1999,3,17,15,695.044542184812,316.727391002005,0,0,1,0,0
1999,3,17,16,796.502252361928,225.449857272888,0,0,1,0,0
1999,3,17,17,985.595943418489,117.192283915024,0,0,1,0,0
1999,3,17,18,1232.74540675683,106.480439984238,0,0,1,0,0
1999,3,17,19,1173.17553731719,100.784775155187,0,0,1,0,0
1999,3,17,20,1403.4204055299,95.3529244180408,0,0,1,0,0
1999,3,17,21,1318.79603060137,79.9625205996419,0,0,1,0,0
1999,3,17,22,1190.64799188917,72.2673186904425,0,0,1,0,0
1999,3,17,23,1216.62981033534,57.7323594166817,0,0,1,0,0
1999,3,18,0,1266.26932386097,43.6028474411938,0,0,1,0,0
1999,3,18,1,1315.10803991594,43.6028474411938,0,0,1,0,0
1999,3,18,2,1364.51975547399,43.6028474411938,0,0,1,0,0
1999,3,18,3,1426.91829157365,43.6028474411938,0,0,1,0,0
1999,3,18,4,1483.73811385695,43.6028474411938,0,0,1,0,0
1999,3,18,5,1528.26502325374,77.2445117516212,0,0,1,0,0
1999,3,18,6,1535.75139902427,101.689923548226,0,0,1,0,0
1999,3,18,7,1503.19089209379,145.897835011761,0,0,1,0,0
1999,3,18,8,1407.28642908845,155.085474515587,0,0,1,0,0
1999,3,18,9,1193.73915189953,147.483025479586,0,0,1,0,0
1999,3,18,10,1001.75955264238,152.091350654018,0,0,1,0,0
1999,3,18,11,670.974240735343,103.180126014776,0,0,1,0,0
1999,3,18,12,663.330859596393,92.3164245404839,0,0,1,0,0
1999,3,18,13,432.129123100358,85.5266111190513,0,0,1,0,0
1999,3,18,14,478.900952262803,80.0947603819054,0,0,1,0,0
1999,3,18,15,451.598606521485,81.4527230661918,0,0,1,0,0
1999,3,18,16,351.448106219881,62.6309661787085,0,0,1,0,0
1999,3,18,17,433.744970017077,54.4831900729895,0,0,1,0,0
1999,3,18,18,499.542368612538,44.158303068913,0,0,1,0,0
1999,3,18,19,507.377684141611,43.6413432925438,0,0,1,0,0
1999,3,18,20,547.914157243706,43.6028474411938,0,0,1,0,0
1999,3,18,21,549.361083206001,43.6028474411938,0,0,1,0,0
1999,3,18,22,1319.26973355447,43.6028474411938,0,0,1,0,0
1999,3,18,23,846.873990328999,43.6028474411938,0,0,1,0,0
1999,3,19,0,1138.11894875936,43.6028474411938,0,0,1,0,0
1999,3,19,1,1157.40817973742,43.6028474411938,0,0,1,0,0
1999,3,19,2,1219.5900157192,43.6028474411938,0,0,1,0,0
1999,3,19,3,1284.00602407535,43.6028474411938,0,0,1,0,0
1999,3,19,4,1342.87485987219,43.6028474411938,0,0,1,0,0
1999,3,19,5,1386.41522884014,55.3300811244108,0,0,1,0,0
1999,3,19,6,1390.18265676554,56.1242894951317,0,0,1,0,0
1999,3,19,7,1369.67499870959,56.1242894951317,0,0,1,0,0
1999,3,19,8,1269.09577095105,55.9237281094112,0,0,1,0,0
1999,3,19,9,1108.12905427845,54.7878201135453,0,0,1,0,0
1999,3,19,10,940.103988375447,54.4831900729895,0,0,1,0,0
1999,3,19,11,561.346644065485,54.4831900729895,0,0,1,0,0
1999,3,19,12,520.419526653854,54.4831900729895,0,0,1,0,0
1999,3,19,13,445.490233225629,54.4831900729895,0,0,1,0,0
1999,3,19,14,553.376986145274,54.4831900729895,0,0,1,0,0
1999,3,19,15,533.867784104159,54.4831900729895,0,0,1,0,0
1999,3,19,16,375.390490349093,54.4831900729895,0,0,1,0,0
1999,3,19,17,475.98361962463,44.1483797757575,0,0,1,0,0
1999,3,19,18,444.837212385226,43.5224463633862,0,0,1,0,0
1999,3,19,19,447.168461739624,43.6236091510316,0,0,1,0,0
1999,3,19,20,443.993074890994,43.6028474411938,0,0,1,0,0
1999,3,19,21,433.884452464919,43.6028474411938,0,0,1,0,0
1999,3,19,22,1177.81829353546,43.6028474411938,0,0,1,0,0
1999,3,19,23,723.75678211626,43.6028474411938,0,0,1,0,0
1999,3,20,0,1002.28418888464,56.6310071128198,1,1,1,0,0
1999,3,20,1,1006.30511506115,56.6310071128198,1,1,1,0,0
1999,3,20,2,1063.38369247173,56.6310071128198,1,1,1,0,0
1999,3,20,3,1132.08230261843,56.6310071128198,1,1,1,0,0
1999,3,20,4,1201.1027504065,56.6310071128198,1,1,1,0,0
1999,3,20,5,1258.47104010406,77.2445117516212,1,1,1,0,0
1999,3,20,6,1268.31600098509,158.272022186467,1,1,1,0,0
1999,3,20,7,1918.04428461058,376.906547141957,1,1,1,0,0
1999,3,20,8,1454.22577737167,323.822535452775,1,1,1,0,0
1999,3,20,9,1302.66267762035,304.742420006168,1,1,1,0,0
1999,3,20,10,873.89094610375,312.653502949145,1,1,1,0,0
1999,3,20,11,657.039430190176,316.879914018132,1,1,1,0,0
1999,3,20,12,823.800275782835,319.443316370577,1,1,1,0,0
1999,3,20,13,961.965116817248,304.505726843427,1,1,1,0,0
1999,3,20,14,1084.22218326829,304.505726843427,1,1,1,0,0
1999,3,20,15,1166.6447448158,316.727391002005,1,1,1,0,0
1999,3,20,16,1169.4437393303,225.449857272888,1,1,1,0,0
1999,3,20,17,1107.66715009188,117.192283915024,1,1,1,0,0
1999,3,20,18,982.531418247417,106.604015277634,1,1,1,0,0
1999,3,20,19,656.710700200034,99.8366261983015,1,1,1,0,0
1999,3,20,20,587.571096551991,95.3529244180408,1,1,1,0,0
1999,3,20,21,459.217922849501,79.9625205996419,1,1,1,0,0
1999,3,20,22,516.212974338635,72.2673186904425,1,1,1,0,0
1999,3,20,23,512.21132337477,57.7323594166817,1,1,1,0,0
1999,3,21,0,732.761226906648,56.6310071128198,1,0,1,1,0
1999,3,21,1,902.940327027219,56.6310071128198,1,0,1,1,0
1999,3,21,2,807.411204980776,56.6310071128198,1,0,1,1,0
1999,3,21,3,1012.29269702445,56.6310071128198,1,0,1,1,0
1999,3,21,4,1088.41810501169,56.6310071128198,1,0,1,1,0
1999,3,21,5,1168.69586107981,77.2445117516212,1,0,1,1,0
1999,3,21,6,1197.00530747678,158.272022186467,1,0,1,1,0
1999,3,21,7,1751.6413738757,376.906547141957,1,0,1,1,0
1999,3,21,8,1373.28483716921,323.036624009757,1,0,1,1,0
1999,3,21,9,1132.55600557153,304.827261190952,1,0,1,1,0
1999,3,21,10,602.46184082471,312.653502949145,1,0,1,1,0
1999,3,21,11,774.509702015752,316.879914018132,1,0,1,1,0
1999,3,21,12,885.693918130756,319.443316370577,1,0,1,1,0
1999,3,21,13,892.085111364827,304.505726843427,1,0,1,1,0
1999,3,21,14,1091.82970082978,304.505726843427,1,0,1,1,0
1999,3,21,15,1181.88162517978,316.727391002005,1,0,1,1,0
1999,3,21,16,1131.73990475023,225.449857272888,1,0,1,1,0
1999,3,21,17,1268.46167486488,117.192283915024,1,0,1,1,0
1999,3,21,18,995.249904465164,106.502776915297,1,0,1,1,0
1999,3,21,19,642.591898988743,99.6077800124272,1,0,1,1,0
1999,3,21,20,604.213548785684,95.3529244180408,1,0,1,1,0
1999,3,21,21,560.268517171732,79.9625205996419,1,0,1,1,0
1999,3,21,22,461.278618310093,72.2673186904425,1,0,1,1,0
1999,3,21,23,430.157327256859,57.7323594166817,1,0,1,1,0
1999,3,22,0,586.648105915135,56.6310071128198,0,0,1,0,0
1999,3,22,1,924.467819061116,56.6310071128198,0,0,1,0,0
1999,3,22,2,819.151561771565,56.6310071128198,0,0,1,0,0
1999,3,22,3,923.222523504998,56.6310071128198,0,0,1,0,0
1999,3,22,4,1009.33307573794,56.6310071128198,0,0,1,0,0
1999,3,22,5,1049.37353336805,77.2445117516212,0,0,1,0,0
1999,3,22,6,1062.37437224613,158.272022186467,0,0,1,0,0
1999,3,22,7,1450.73719752249,376.353888234792,0,0,1,0,0
1999,3,22,8,1240.85454712488,322.909353884264,0,0,1,0,0
1999,3,22,9,775.208866547024,304.699999413777,0,0,1,0,0
1999,3,22,10,645.67418071934,312.653502949145,0,0,1,0,0
1999,3,22,11,849.734431885011,316.879914018132,0,0,1,0,0
1999,3,22,12,861.414860287405,319.443316370577,0,0,1,0,0
1999,3,22,13,911.264298401624,304.505726843427,0,0,1,0,0
1999,3,22,14,1008.75166523298,304.505726843427,0,0,1,0,0
1999,3,22,15,1021.30391734413,316.727391002005,0,0,1,0,0
1999,3,22,16,1056.82077461594,225.449857272888,0,0,1,0,0
1999,3,22,17,1132.18895879504,117.192283915024,0,0,1,0,0
1999,3,22,18,905.595633592937,106.561591902469,0,0,1,0,0
1999,3,22,19,511.246277728514,99.8366261983015,0,0,1,0,0
1999,3,22,20,488.272794288087,95.3529244180408,0,0,1,0,0
1999,3,22,21,433.798006056709,79.9625205996419,0,0,1,0,0
1999,3,22,22,368.584704814022,72.2673186904425,0,0,1,0,0
1999,3,22,23,307.317565286688,57.7323594166817,0,0,1,0,0
1999,3,23,0,321.550849579123,56.6310071128198,0,0,1,0,0
1999,3,23,1,421.373087168467,56.6310071128198,0,0,1,0,0
1999,3,23,2,492.012068721085,56.6310071128198,0,0,1,0,0
1999,3,23,3,541.093769274816,56.6310071128198,0,0,1,0,0
1999,3,23,4,670.130804157935,56.6310071128198,0,0,1,0,0
1999,3,23,5,759.505876495535,77.2445117516212,0,0,1,0,0
1999,3,23,6,648.583452814045,158.272022186467,0,0,1,0,0
1999,3,23,7,973.130721812906,375.324080398358,0,0,1,0,0
1999,3,23,8,864.803793128209,322.425476444532,0,0,1,0,0
1999,3,23,9,648.918958333479,304.6329886206,0,0,1,0,0
